n_early,param,value
50,b,0.005030653439462185
50,b,0.005104762967675924
50,b,0.004932938143610954
50,b,0.005008005071431398
50,b,0.005039414390921593
50,b,0.004898418672382832
50,b,0.005227797664701939
50,b,0.004978416953235865
50,b,0.005051502026617527
50,b,0.005087703932076693
50,b,0.005011492408812046
50,b,0.00440859142690897
50,b,0.0050239963456988335
50,b,0.004794237203896046
50,b,0.00505500752478838
50,b,0.00502804946154356
50,b,0.002588205737993121
50,b,0.0026409453712403774
50,b,0.0029616770334541798
50,b,0.0026806110981851816
50,b,0.002716989489272237
50,b,0.0030478080734610558
50,b,0.0026507824659347534
50,b,0.0030506637413054705
50,b,0.0023738346062600613
50,b,0.0029844006057828665
50,b,0.002677939599379897
50,b,0.002765834331512451
50,b,0.0034455114509910345
50,b,0.002586360089480877
50,b,0.0028331719804555178
50,b,0.003064564196392894
50,b,0.0027035954408347607
50,b,0.002585975220426917
50,b,0.0038150777108967304
50,b,0.002639773301780224
50,b,0.0026213969103991985
50,b,0.0027305150870233774
50,b,0.0026582074351608753
50,b,0.0046517266891896725
50,b,0.004451795481145382
50,b,0.004729507025331259
50,b,0.00526076927781105
50,b,0.005104412790387869
50,b,0.004991855006664991
50,b,0.004727969411760569
50,b,0.004397847689688206
50,b,0.004922146443277597
50,b,0.004754497203975916
50,b,0.005251083057373762
50,b,0.0049003856256604195
50,b,0.004935020115226507
50,b,0.003936787601560354
50,b,0.004705231171101332
50,b,0.00488124368712306
50,b,0.004875374957919121
50,b,0.005059283226728439
50,b,0.0033723937813192606
50,b,0.004156920593231916
50,b,0.004669231362640858
50,b,0.0050260452553629875
50,b,0.004637273959815502
50,b,0.0034250880125910044
50,b,0.005040003452450037
50,b,0.004945468157529831
50,b,0.005043032579123974
50,b,0.004985301289707422
50,b,0.004940398037433624
50,b,0.004849547985941172
50,b,0.005038208328187466
50,b,0.005107921082526445
50,b,0.0042893970385193825
50,b,0.004762152675539255
50,b,0.004992356989532709
50,b,0.004945529159158468
50,b,0.00507027143612504
50,b,0.005034250672906637
50,b,0.0047102575190365314
50,b,0.005000405013561249
50,b,0.004908172879368067
50,b,0.004899424966424704
50,b,0.005052932538092136
50,b,0.005131865851581097
50,b,0.004391869064420462
50,b,0.004597966559231281
50,b,0.004136033356189728
50,b,0.0033072379883378744
50,b,0.0028016979340463877
50,b,0.0030725370161235332
50,b,0.002906177192926407
50,b,0.0031364753376692533
50,b,0.0026064810808748007
50,b,0.002986528677865863
50,b,0.0028603780083358288
50,b,0.0031277246307581663
50,b,0.0029166534077376127
50,b,0.0027632308192551136
50,b,0.002955781063064933
50,b,0.0026947546284645796
50,b,0.0029322688933461905
50,b,0.002431086963042617
50,b,0.0032050800509750843
50,b,0.0026902123354375362
50,b,0.0024803837295621634
50,b,0.0033189682289958
50,b,0.0025691406335681677
50,b,0.002203123876824975
50,b,0.002617879305034876
50,b,0.00413501774892211
50,b,0.0049201725050807
50,b,0.00467425724491477
50,b,0.004851615522056818
50,b,0.004602757748216391
50,b,0.005057018715888262
50,b,0.004212433937937021
50,b,0.004500450566411018
50,b,0.004558760207146406
50,b,0.0037166483234614134
50,b,0.005118255969136953
50,b,0.004895023535937071
50,b,0.004761367104947567
50,b,0.003680640133097768
50,b,0.004603343550115824
50,b,0.003578749019652605
50,b,0.0046523637138307095
50,b,0.0037517508026212454
50,b,0.004194194916635752
50,b,0.004988937173038721
50,b,0.00427993992343545
50,b,0.0032286501955240965
50,b,0.004186759702861309
50,b,0.00511598214507103
50,b,0.0048250798135995865
50,b,0.005066008307039738
50,b,0.0050564976409077644
50,b,0.004966206382960081
50,b,0.004929075017571449
50,b,0.005054759327322245
50,b,0.005047887563705444
50,b,0.00456545315682888
